,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,own_goals,opta_index,fiks_id
315,True,True,100.0,100.0,189425,0,0,-1,1,0,2,1.2,2.4,1,Fredrik,1.2,316,False,,2025-06-25T19:36:46.033488Z,44,189425.jpg,1.8,False,Kristensen Dahl,0.5,False,,a,13,9,25,146,1,187,2,0.3,5.7,Dahl,,,,False,p189425,1051,1,1,0,29,0,0,1,0,0,2,0,0.000000,2768449.0
316,True,True,,,98494,0,0,-1,1,0,2,1.0,2.0,1,Bent,1.0,317,False,,,44,98494.jpg,0.9,False,Sørmo,0.2,False,,a,13,9,12,12,0,43,0,0.2,2.7,Sørmo,,,,False,p98494,643,0,0,0,19,0,0,1,0,0,0,0,0.000000,3608869.0
317,True,True,100.0,100.0,135226,0,0,-1,1,1,2,1.8,3.6,1,Jesper,1.8,318,False,,2025-05-16T10:02:42.675653Z,44,135226.jpg,2.5,False,Taaje,2.2,False,,a,13,9,30,1034,5,1439,8,0.4,6.8,Taaje,,,,False,p135226,1005,2,0,1,26,0,0,1,0,0,3,0,0.000000,3254770.0
318,True,False,0.0,0.0,176845,0,0,-4,4,0,2,0.0,0.0,0,Logi,0.0,319,False,Solgt til Samsunspor,2025-07-12T22:19:49.184288Z,56,176845.jpg,1.9,False,Tómasson,8.8,False,,u,13,9,17,261,0,6353,27,0.0,3.0,Tómasson,,,,False,p176845,510,1,0,1,10,0,0,2,0,0,0,1,0.000000,4040652.0
319,True,True,,,35797,0,0,-3,3,0,2,0.8,1.6,1,Gustav,0.8,320,False,,,47,35797.jpg,1.3,False,Valsvik,14.9,False,,a,13,9,20,547,2,5774,58,0.2,4.3,Valsvik,,,,False,p35797,1350,0,1,1,36,0,0,2,0,0,0,0,0.000000,3724050.0
320,True,True,100.0,100.0,62685,0,0,-1,1,0,2,0.7,1.4,1,Lars-Christopher,0.7,321,False,,2025-07-05T14:19:42.499655Z,49,62685.jpg,1.9,False,Vilsvik,3.0,False,,a,13,9,25,311,0,1335,5,0.1,5.1,Vilsvik,,,,False,p62685,827,0,1,2,21,0,0,0,0,0,0,0,0.000000,2681886.0
321,True,True,,,154755,0,0,-1,1,0,2,0.5,1.0,0,Sivert,0.5,322,False,,,44,154755.jpg,1.0,False,Westerlund,0.1,False,,a,13,9,6,3,1,12,0,0.1,1.4,Westerlund,,,,False,p154755,303,0,0,0,9,0,0,0,0,0,0,0,0.000000,3807903.0
322,True,True,0.0,0.0,299480,0,0,-3,3,0,4,0.0,0.0,0,Elias,0.0,323,False,Kne - Forventet tilbake 22. november,2025-04-24T19:28:22.868902Z,62,299480.jpg,2.2,False,Melkersen,4.9,False,,i,13,9,9,159,0,4069,10,0.0,1.5,Melkersen,,,,False,p299480,278,0,1,1,4,0,0,1,0,0,0,0,0.000000,3741783.0
323,True,True,0.0,0.0,168230,0,0,-1,1,0,4,0.0,0.0,0,Nikolaj,0.0,324,False,Lår - Forventet tilbake 3. august,2025-06-25T19:36:46.042266Z,64,168230.jpg,1.8,False,Möller,0.4,False,,i,13,9,18,123,0,201,3,0.0,2.8,Möller,,,,False,p168230,468,1,0,0,15,0,0,0,0,0,0,0,0.000000,4083115.0
324,True,True,100.0,100.0,94430,0,0,-2,2,0,1,0.8,1.6,2,Per Kristian,0.8,325,False,,2025-05-31T13:22:16.473666Z,43,94430.jpg,2.3,False,Bråtveit,17.0,False,,a,13,9,25,1313,9,8095,29,0.2,5.8,Bråtveit,,,,False,p94430,990,0,0,1,25,0,0,1,0,42,0,0,0.000000,2525184.0
325,True,True,,,378326,0,0,-1,1,0,1,0.0,0.0,0,Simo,0.0,326,False,,,39,378326.jpg,2.0,False,Lampinen-Skaug,1.3,False,,a,13,9,2,504,5,166,8,0.0,0.5,Lampinen,,,,False,p378326,90,0,0,0,3,0,0,0,0,4,0,0,0.000000,3094875.0
326,True,True,,,542501,0,0,0,0,0,3,1.5,3.0,2,Fredrik,1.5,327,False,,,55,542501.jpg,2.0,False,Ardraa,0.3,False,,a,13,9,30,50,1,46,2,0.3,5.5,Ardraa,,,,False,p542501,897,1,1,0,27,0,0,1,0,0,0,0,0.000000,3861316.0
327,True,True,0.0,0.0,125421,0,0,-1,1,0,3,0.0,0.0,0,Jostein,0.0,328,False,Smell - Forventet tilbake 14. september,2025-05-04T20:28:21.681665Z,49,125421.jpg,1.0,False,Ekeland,0.0,False,,i,13,9,1,3,0,9,0,0.0,0.2,Ekeland,,,,False,p125421,6,0,0,0,0,0,0,0,0,0,0,0,0.000000,2665052.0
328,True,True,100.0,100.0,286555,0,0,-1,1,0,3,0.2,0.4,0,Ole Kristian,0.2,329,False,,2025-04-04T08:10:43.225952Z,49,286555.jpg,0.7,False,Enersen,0.0,False,,a,13,9,2,2,0,6,0,0.0,0.4,Enersen,,,,False,p286555,48,0,0,0,3,0,0,1,0,0,0,0,0.000000,3538487.0
329,True,True,100.0,100.0,310981,0,0,1,-1,2,3,2.3,4.6,2,Marko,2.3,330,False,,2025-04-24T19:28:22.860591Z,61,310981.jpg,4.7,False,Lawk Farji,20.0,False,,a,13,9,71,18556,72,9186,226,0.4,11.6,Farji,,,,False,p310981,1242,6,3,2,31,0,0,3,0,0,4,0,0.000000,3225248.0
330,True,True,,,350376,0,0,-2,2,0,3,0.8,1.6,0,Andreas,0.8,331,False,,,43,350376.jpg,1.3,False,Heredia-Randen,0.1,False,,a,13,9,8,6,0,16,0,0.2,1.9,Heredia-Randen,,,,False,p350376,220,0,0,0,3,0,0,0,0,0,0,0,0.000000,3639245.0
331,True,True,,,137386,0,0,-3,3,0,3,1.7,3.4,6,Kreshnik,1.7,332,False,,,42,137386.jpg,2.5,False,Krasniqi,1.0,False,,a,13,9,35,418,14,610,5,0.4,8.3,Krasniqi,,,,False,p137386,1037,2,0,1,26,0,0,2,0,0,1,0,0.000000,3680925.0
332,True,True,100.0,100.0,120690,0,0,-5,5,1,3,0.7,1.4,1,Marcus,0.7,333,False,,2025-03-10T21:57:10.149198Z,50,120690.jpg,2.3,False,Mehnert,0.6,False,,a,13,9,28,247,0,792,3,0.1,5.6,Mehnert,,,,False,p120690,811,0,3,1,20,0,0,1,0,0,0,0,0.000000,3991501.0
333,True,True,,,352918,0,0,-2,2,0,3,0.8,1.6,0,Samuel,0.8,334,False,,,53,352918.jpg,1.2,False,Silalahi,0.0,False,,a,13,9,12,1,0,11,0,0.2,2.3,Silalahi,,,,False,p352918,199,0,0,0,6,0,0,0,0,0,0,0,0.000000,3319505.0
334,True,True,,,379210,0,0,-1,1,0,3,0.0,0.0,0,André,0.0,335,False,,,44,379210.jpg,0.0,False,Stavås Skistad,0.1,False,,a,13,9,0,9,0,15,0,0.0,0.0,Skistad,,,,False,p379210,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,3712529.0
335,True,True,,,68875,0,0,-3,3,0,3,1.7,3.4,2,Herman,1.7,336,False,,,62,68875.jpg,2.6,False,Stengel,4.4,False,,a,13,9,39,198,2,1603,12,0.3,6.3,Stengel,,,,False,p68875,1313,1,1,1,36,0,0,0,0,0,0,0,0.000000,3527867.0
336,True,False,0.0,0.0,308884,0,0,-1,1,0,3,0.0,0.0,0,Jonas,0.0,337,False,Solgt til Holstein Kiel,2025-06-01T11:43:33.808630Z,64,308884.jpg,3.6,False,Therkelsen,1.3,False,,u,13,9,25,57,0,581,0,0.0,3.9,Therkelsen,,,,False,p308884,545,2,0,1,12,0,0,1,0,0,2,0,0.000000,3873866.0
337,True,True,0.0,0.0,35388,0,0,-1,1,0,3,0.0,0.0,0,Eirik,0.0,338,False,Kne - Forventet tilbake 22. november,2025-03-10T21:57:10.157466Z,54,35388.jpg,0.0,False,Ulland Andersen,0.0,False,,i,13,9,0,2,0,6,0,0.0,0.0,Ulland,,,,False,p35388,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,2256469.0
338,True,True,100.0,100.0,81351,0,0,0,0,0,1,0.7,1.4,0,Eirik,0.7,339,False,,2025-05-23T07:15:09.129763Z,45,81351.jpg,1.3,False,Holmen Johansen,0.1,False,,a,13,9,4,6,0,16,0,0.2,0.9,Holmen,,,,False,p81351,270,0,0,0,8,0,0,0,0,5,0,0,0.000000,2580956.0
339,True,True,,,168184,0,0,4,-4,1,2,5.2,5.2,0,Leo,5.2,340,False,,,54,168184.jpg,4.3,False,Cornic,17.7,False,,a,14,3,64,7107,225,2401,40,1.0,11.9,Cornic,,,,False,p168184,1350,2,3,4,22,0,0,2,0,0,6,0,0.000000,3330825.0
340,True,True,100.0,100.0,310766,0,0,0,0,1,2,3.2,3.2,0,Tobias,3.2,341,False,,2025-03-10T21:57:28.300371Z,45,310766.jpg,2.8,False,Guddal,1.6,False,,a,14,3,42,478,9,248,3,0.7,9.3,Guddal,,,,False,p310766,1324,0,1,4,22,0,0,3,0,0,3,0,0.000000,2858373.0
341,True,True,,,42882,0,0,-2,2,0,2,0.4,0.4,1,Anders,0.4,342,False,,,43,42882.jpg,1.6,False,Finjord Jenssen,0.3,False,,a,14,3,14,26,0,53,0,0.1,3.3,F. Jenssen,,,,False,p42882,428,0,0,1,7,0,0,1,0,0,0,0,0.000000,2963262.0
342,True,False,0.0,0.0,507585,0,0,0,0,0,2,0.0,0.0,0,Miika,0.0,343,False,På lån til AC Oulu,2025-03-31T07:52:53.949660Z,40,507585.jpg,0.0,False,Koskela,0.3,False,,u,14,3,0,1,0,123,0,0.0,0.0,Koskela,,,,False,p507585,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,4000426.0
343,True,True,,,29493,0,0,-4,4,0,2,0.6,0.6,0,Ruben,0.6,344,False,,,41,29493.jpg,1.2,False,Kristiansen,15.4,False,,a,14,3,7,123,4,6751,28,0.1,1.7,Kristiansen,,,,False,p29493,305,0,0,0,8,0,0,0,0,0,0,0,0.000000,3792530.0
344,True,False,0.0,0.0,373130,0,0,0,0,0,2,0.0,0.0,0,Tobias,0.0,345,False,På utlån til Alta,2025-03-27T21:09:23.071921Z,40,373130.jpg,0.0,False,Norbye,0.1,False,,u,14,3,0,0,0,32,2,0.0,0.0,Norbye,,,,False,p373130,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,3759179.0
345,True,True,,,382536,0,0,0,0,1,2,6.4,6.4,0,Runar,6.4,346,False,,,55,382536.jpg,4.1,False,Norheim,18.7,False,,a,14,3,62,2850,98,3220,46,1.2,11.3,Norheim,,,,False,p382536,997,2,3,4,15,0,0,0,0,0,3,0,0.000000,3557206.0
346,True,False,0.0,0.0,456753,0,0,0,0,0,2,0.0,0.0,0,Filip Andrei,0.0,347,False,På utlån til Åsane,2025-03-18T12:50:23.009120Z,45,456753.jpg,0.0,False,Oprea,0.0,False,,u,14,3,0,0,0,1,0,0.0,0.0,Oprea,,,,False,p456753,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,3581772.0
347,True,False,0.0,0.0,372714,0,0,-3,3,0,2,0.0,0.0,0,Jesper,0.0,348,False,Overgang til Hødd,2025-07-10T05:42:06.912606Z,42,372714.jpg,0.0,False,Robertsen,0.1,False,,u,14,3,0,5,0,25,1,0.0,0.0,Robertsen,,,,False,p372714,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,3233432.0
348,True,True,100.0,50.0,188873,0,0,1,-1,2,2,2.8,1.4,0,Vetle,2.8,349,False,,2025-07-20T19:56:20.130097Z,46,188873.jpg,3.7,False,Skjærvik,8.5,False,,a,14,3,52,2711,11,2005,69,0.6,11.3,Skjærvik,,,,False,p188873,1230,2,1,4,21,0,0,5,0,0,5,0,0.000000,3491801.0
349,True,True,0.0,100.0,785607,0,0,0,0,0,2,0.0,-0.4,-2,Isak,-0.4,350,False,Suspendert - Tilbake 9. august,2025-07-27T21:25:00.562680Z,45,785607.jpg,-0.5,False,Vådebu,0.0,False,,s,14,3,-1,2,0,9,1,-0.1,-0.2,Vådebu,,,,False,p785607,37,0,0,0,1,0,0,0,1,0,0,0,0.000000,3812479.0
350,True,False,0.0,0.0,244534,0,0,-2,2,0,2,0.0,0.0,0,Yaw,0.0,351,False,Overgang til Lillestrøm,2025-07-24T20:53:57.596055Z,43,244534.jpg,0.8,False,Paintsil,1.0,False,,u,14,3,6,23,0,314,7,0.0,1.4,Paintsil,,,,False,p244534,184,0,0,0,5,0,0,1,0,0,0,0,0.000000,3975869.0
351,True,True,100.0,100.0,647302,-1,1,-2,2,2,4,3.8,3.8,1,Ieltsi,3.8,352,False,,2025-04-25T11:04:45.252816Z,58,647302.jpg,4.0,False,Camões,2.3,False,,a,14,3,40,1427,10,613,72,0.7,6.9,Camões,,,,False,p647302,456,5,1,2,7,0,0,1,0,0,4,0,0.000000,4101327.0
352,True,False,0.0,0.0,503470,0,0,-2,2,0,4,0.0,0.0,0,Frederik,0.0,353,False,FC Ingolstadt,2025-06-22T21:27:56.489298Z,53,503470.jpg,1.0,False,Christensen,0.1,False,,u,14,3,1,13,0,59,0,0.0,0.2,Christensen,,,,False,p503470,3,0,0,0,0,0,0,0,0,0,0,0,0.000000,4084521.0
353,True,True,,,80532,0,0,1,-1,1,1,3.4,3.4,0,Jakob,3.4,354,False,,,46,80532.jpg,3.8,False,Haugaard,11.4,False,,a,14,3,57,2080,57,2310,22,0.7,12.4,Haugaard,,,,False,p80532,1350,0,0,4,22,1,0,2,0,39,6,0,0.000000,3944810.0
354,True,True,,,102322,0,0,-1,1,0,1,0.0,0.0,0,Simon,0.0,355,False,,,39,102322.jpg,0.0,False,Thomas,1.5,False,,a,14,3,0,44,1,221,3,0.0,0.0,Thomas,,,,False,p102322,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,3109351.0
355,True,False,0.0,0.0,251623,0,0,0,0,0,1,0.0,0.0,0,Mats,0.0,356,False,På lån til Tromsdalen,2025-07-16T12:08:37.801162Z,40,251623.jpg,0.0,False,Trige,0.4,False,,u,14,3,0,11,0,37,3,0.0,0.0,Trige,,,,False,p251623,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,3128641.0
356,True,True,100.0,100.0,90638,0,0,-4,4,0,3,0.4,0.4,0,Kent-Are,0.4,357,False,,2025-06-18T16:14:15.086001Z,46,90638.jpg,2.1,False,Antonsen,0.7,False,,a,14,3,25,19,0,291,0,0.1,5.4,Antonsen,,,,False,p90638,583,1,0,1,9,0,0,1,0,0,2,0,0.000000,3561256.0
357,True,True,100.0,100.0,530529,0,0,-2,2,1,3,2.2,2.2,1,David,2.2,358,False,,2025-07-07T17:44:07.543721Z,53,530529.jpg,3.3,False,Edvardsson,0.2,False,,a,14,3,43,137,0,61,1,0.4,8.1,Edvardsson,,,,False,p530529,794,2,3,3,11,0,0,5,0,0,5,0,0.000000,4083134.0
358,True,True,100.0,100.0,120681,1,-1,9,-9,4,3,5.6,5.6,5,Vegard,5.6,359,True,,2025-03-28T17:34:38.343891Z,89,120681.jpg,6.4,False,Erlien,26.8,False,,a,14,3,96,15481,438,3025,61,0.6,10.8,Erlien,,,,False,p120681,1284,8,2,4,20,0,0,0,0,0,16,0,0.000000,3417810.0
359,True,True,,,370369,1,-1,-1,1,1,3,5.8,5.8,2,Jens,5.8,360,False,,,49,370369.jpg,4.1,False,Hjertø-Dahl,2.8,False,,a,14,3,61,1177,149,676,13,1.2,12.4,Hjertø-Dahl,,,,False,p370369,1190,2,5,4,18,0,0,1,0,0,4,0,0.000000,3429067.0
360,True,True,100.0,100.0,800123,0,0,-1,1,0,3,1.4,1.4,0,Heine,1.4,361,False,,2025-05-16T09:54:01.958424Z,54,800123.jpg,1.7,False,Åsen Larsen,0.1,False,,a,14,3,20,16,0,29,0,0.3,3.7,Larsen,,,,False,p800123,653,0,1,1,11,0,0,2,0,0,0,0,0.000000,3111885.0
361,True,False,0.0,0.0,338654,0,0,-2,2,0,3,0.0,0.0,0,Jakob,0.0,362,False,Solgt til Royal Charleroi SC,2025-06-14T14:54:16.376485Z,68,338654.jpg,2.4,False,Napoleon Romsaas,6.7,False,,u,14,3,19,70,0,2191,12,0.0,2.8,Romsaas,,,,False,p338654,390,1,1,1,6,0,0,2,0,0,0,0,0.000000,3224290.0
362,True,True,,,305061,0,0,-1,1,0,3,0.2,0.2,0,Sigurd,0.2,363,False,,,44,305061.jpg,1.0,False,Prestmo,0.1,False,,a,14,3,3,2,0,10,0,0.0,0.7,Prestmo,,,,False,p305061,20,0,0,0,2,0,0,0,0,0,0,0,0.000000,3699122.0
363,True,True,,,18859,0,0,-2,2,1,3,3.6,3.6,2,Ruben,3.6,364,False,,,43,18859.jpg,3.5,False,Yttergård Jenssen,11.0,False,,a,14,3,52,2304,45,3908,43,0.8,12.1,Y. Jenssen,,,,False,p18859,1350,1,3,4,22,0,0,0,0,0,4,0,0.000000,2108690.0
364,True,True,100.0,100.0,358690,0,0,-2,2,0,4,3.0,3.0,5,Daniel,3.0,365,False,,2025-06-01T09:57:52.237717Z,53,358690.jpg,2.1,False,Braut,0.7,False,,a,14,3,30,185,2,357,2,0.6,5.7,Braut,,,,False,p358690,196,2,2,0,6,0,0,0,0,0,2,0,0.000000,3174422.0
365,True,True,,,118652,0,0,-1,1,0,1,0.0,0.0,0,Ole Kristian,0.0,366,False,,,44,118652.jpg,0.0,False,Lauvli,0.1,False,,a,14,3,0,2,0,18,1,0.0,0.0,Lauvli,,,,False,p118652,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,2644567.0
366,True,True,100.0,100.0,106055,0,0,0,0,0,2,0.0,1.6,1,Sondre,1.6,367,False,,2025-07-09T21:50:42.814048Z,50,106055.jpg,2.4,False,Flem Bjørshol,0.2,False,,a,15,7,19,26,0,61,0,0.3,3.8,Bjørshol,,,,False,p106055,200,1,0,1,2,0,0,0,0,0,0,0,0.000000,3502289.0
367,True,True,,,369887,0,0,5,-5,2,2,0.0,3.0,6,Henrik,3.0,368,True,,,50,369887.jpg,4.1,False,Falchener,12.1,False,,a,15,7,73,8119,65,2537,217,0.6,14.6,Falchener,,,,False,p369887,1599,3,0,6,24,0,0,2,0,0,7,1,0.000000,3039116.0
368,True,True,,,259363,0,0,-1,1,0,2,0.0,1.8,0,Herman,1.8,369,False,,,44,259363.jpg,2.3,False,Haugen,0.1,False,,a,15,7,25,64,0,55,2,0.4,5.7,Haugen,,,,False,p259363,379,1,2,0,9,0,0,2,0,0,3,0,0.000000,3865134.0
369,True,True,100.0,100.0,168362,0,0,4,-4,4,2,0.0,1.6,6,Henrik,1.6,370,True,,2025-06-28T17:34:05.163935Z,54,168362.jpg,4.7,False,Heggheim,29.6,False,,a,15,7,80,16660,91,6426,320,0.3,14.8,Heggheim,,,,False,p168362,1457,2,4,6,21,0,0,4,0,0,9,0,0.000000,3437726.0
370,True,False,0.0,0.0,698008,0,0,-3,3,0,2,0.0,0.0,0,Franco,0.0,371,False,På utlån til Melbourne Victory,2025-07-03T08:54:43.403157Z,42,698008.jpg,0.0,False,Lino,0.0,False,,u,15,7,0,4,0,9,0,0.0,0.0,Lino,,,,False,p698008,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,4056392.0
371,True,True,100.0,100.0,360864,0,0,0,0,0,2,0.0,0.0,0,Tobias Saliou Moi,0.0,372,False,,2025-06-18T16:34:38.631202Z,40,360864.jpg,0.0,False,Séne,0.1,False,,a,15,7,0,17,1,22,0,0.0,0.0,Moi,,,,False,p360864,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,3237525.0
372,True,True,0.0,0.0,447031,0,0,-1,1,0,2,0.0,0.0,0,Gianni,0.0,373,False,Kne - Forventet tilbake 3. august,2025-03-10T22:00:55.923089Z,49,447031.jpg,0.0,False,Stensness,0.1,False,,i,15,7,0,6,0,28,0,0.0,0.0,Stensness,,,,False,p447031,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,3979889.0
373,True,False,0.0,0.0,406586,0,0,0,0,0,2,0.0,0.0,0,Jost,0.0,374,False,Solgt til Olimpija Ljubljana,2025-06-12T21:07:30.805834Z,45,406586.jpg,3.1,False,Urbancic,1.0,False,,u,15,7,22,746,0,1225,7,0.0,4.9,Urbancic,,,,False,p406586,469,1,0,1,4,0,0,1,0,0,2,0,0.000000,3987929.0
374,True,True,100.0,100.0,317756,0,0,-1,1,0,2,0.0,1.4,0,Vetle,1.4,375,False,,2025-03-10T22:00:55.929910Z,44,317756.jpg,3.2,False,Auklend,0.1,False,,a,15,7,19,35,0,20,1,0.3,4.3,Auklend,,,,False,p317756,317,1,0,2,4,0,0,2,0,0,0,0,0.000000,3255744.0
375,True,True,100.0,100.0,103155,0,0,-1,1,0,2,0.0,0.4,1,Viljar,0.4,376,False,,2025-04-30T19:16:50.480169Z,44,103155.jpg,2.0,False,Vevatne,0.3,False,,a,15,7,16,5,0,88,2,0.1,3.6,Vevatne,,,,False,p103155,228,0,1,1,4,0,0,0,0,0,0,0,0.000000,2778945.0
376,True,True,50.0,50.0,482357,0,0,-1,1,0,4,0.0,0.0,0,Nicholas,0.0,377,False,Ankel - 25 % sjanse for å spille,2025-04-10T18:44:35.752728Z,74,482357.jpg,2.5,False,D`Agostino,2.2,False,,d,15,7,5,124,0,1831,2,0.0,0.7,D`Agostino,,,,False,p482357,57,0,1,0,0,0,0,0,0,0,0,0,0.000000,3991382.0
377,True,True,100.0,50.0,514209,0,0,-4,4,0,4,0.0,0.2,0,Hilmir,0.4,378,False,,2025-07-24T19:09:36.764844Z,56,514209.jpg,1.8,False,Mikaelsson,2.3,False,,a,15,7,18,1468,0,2534,11,0.1,3.2,Mikaelsson,,,,False,p514209,210,2,0,0,8,0,0,1,0,0,0,0,0.000000,3989027.0
378,True,False,0.0,0.0,431422,0,0,0,0,0,1,0.0,0.0,0,Aksel,0.0,379,False,På utlån til IL Sandviken,2025-03-24T09:43:39.843751Z,40,431422.jpg,0.0,False,Bergsvik,0.1,False,,u,15,7,0,0,0,5,0,0.0,0.0,Bergsvik,,,,False,p431422,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,3363967.0
379,True,True,100.0,100.0,150521,0,0,0,0,0,1,0.0,2.6,3,Kristoffer,2.6,380,False,,2025-07-19T20:10:42.584389Z,50,150521.jpg,3.5,False,Klaesson,0.4,False,,a,15,7,35,165,3,98,5,0.5,7.0,Klaesson,,,,False,p150521,858,0,0,3,12,0,0,0,0,24,2,0,0.000000,3443185.0
380,True,True,100.0,100.0,24018,0,0,-3,3,1,1,0.0,0.2,0,Arild,0.2,381,False,,2025-04-06T23:14:32.049337Z,42,24018.jpg,5.2,False,Østbø,2.3,False,,a,15,7,21,182,1,1334,6,0.0,5.0,Østbø,,,,False,p24018,311,0,0,2,4,0,0,0,0,13,5,0,0.000000,2351757.0
381,True,False,0.0,0.0,339953,0,0,0,0,0,1,0.0,0.0,0,Magnus,0.0,382,False,På utlån til Åsane,2025-05-23T12:11:46.547259Z,40,339953.jpg,0.0,False,Rugland Ree,1.0,False,,u,15,7,0,9,0,209,1,0.0,0.0,Ree,,,,False,p339953,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,3681478.0
382,True,True,50.0,50.0,308371,0,0,-2,2,1,3,0.0,1.0,0,Edvin,2.0,383,False,Lår - 50 % sjanse på å spille,2025-07-11T09:50:37.667979Z,63,308371.jpg,4.3,False,Austbø,8.7,False,,d,15,7,65,3353,4,7986,136,0.3,10.3,Austbø,,,,False,p308371,1076,3,3,6,12,0,0,1,0,0,7,0,0.000000,3192667.0
383,True,True,,,254825,0,0,-1,1,1,3,0.0,2.8,2,Joe,2.8,384,False,,,49,254825.jpg,3.3,False,Bell,9.4,False,,a,15,7,60,6026,21,5502,131,0.6,12.2,Bell,,,,False,p254825,1616,2,3,5,25,0,0,3,0,0,5,1,0.000000,3847736.0
384,True,False,0.0,0.0,433654,0,0,-3,3,0,3,0.0,0.0,0,Christian,0.4,385,False,Overgang til FC Dallas,2025-07-24T17:00:34.242127Z,52,433654.jpg,1.4,False,Cappis,0.1,False,,u,15,7,20,23,0,140,1,0.1,3.8,Cappis,,,,False,p433654,565,0,0,1,8,0,0,0,0,0,0,0,0.000000,4040965.0
385,True,True,100.0,100.0,409645,0,0,5,-5,3,3,0.0,5.0,13,Peter,5.0,386,True,,2025-07-25T07:11:27.843815Z,70,409645.jpg,5.3,False,Christiansen,18.1,False,,a,15,7,95,13042,199,4434,251,0.7,13.6,Christiansen,,,,False,p409645,1342,8,3,8,18,0,1,1,0,0,8,0,0.000000,4065091.0
386,True,True,100.0,100.0,76565,0,0,0,0,0,3,0.0,0.0,0,Yann-Erik,0.0,387,False,,2025-07-04T10:13:24.875381Z,50,76565.jpg,1.0,False,de Lanlay,0.2,False,,a,15,7,1,4,0,47,0,0.0,0.2,de Lanlay,,,,False,p76565,3,0,0,0,0,0,0,0,0,0,0,0,0.000000,2513498.0
387,True,True,,,371455,0,0,-2,2,0,3,0.0,0.0,0,Niklas,0.0,388,False,,,58,371455.jpg,1.8,False,Fuglestad,0.1,False,,a,15,7,7,3,0,18,0,0.0,1.2,Fuglestad,,,,False,p371455,51,0,1,0,2,0,0,0,0,0,0,0,0.000000,3312268.0
388,True,True,,,348954,0,0,0,0,1,3,0.0,4.0,0,Jakob,4.0,389,False,,,50,348954.jpg,3.1,False,Segadal Hansen,0.4,False,,a,15,7,49,210,5,57,13,0.8,9.8,Hansen,,,,False,p348954,1077,2,3,3,17,0,0,3,0,0,3,0,0.000000,3293706.0
389,True,True,100.0,100.0,168263,0,0,-2,2,0,3,0.0,1.6,0,Simen,1.6,390,False,,2025-04-19T15:15:22.133464Z,53,168263.jpg,2.3,False,Kvia-Egeskog,0.2,False,,a,15,7,37,45,0,117,0,0.3,7.0,Kvia,,,,False,p168263,488,3,2,0,11,0,0,1,0,0,0,0,0.000000,3036810.0
390,True,False,0.0,0.0,351974,0,0,0,0,0,3,0.0,0.0,0,Kasper,0.0,391,False,På utlån til Mjøndalen,2025-05-23T12:11:46.555480Z,45,351974.jpg,0.0,False,Sætherbø,0.0,False,,u,15,7,0,2,0,5,0,0.0,0.0,Sætherbø,,,,False,p351974,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,3192671.0
391,True,True,100.0,100.0,95742,0,0,-3,3,0,3,0.0,1.2,3,Sander,1.2,392,False,,2025-06-01T21:48:20.645905Z,62,95742.jpg,2.8,False,Svendsen,4.7,False,,a,15,7,48,478,1,3608,21,0.2,7.7,Svendsen,,,,False,p95742,945,1,3,5,13,0,0,0,0,0,2,0,0.000000,3634509.0
392,True,True,100.0,100.0,84439,0,0,4,-4,3,3,0.0,4.0,8,Zlatko,4.0,393,True,,2025-06-22T21:20:15.833219Z,119,84439.jpg,7.1,False,Tripic,62.1,False,,a,15,7,114,20011,93,18617,293,0.3,9.6,Tripic,,,,False,p84439,1212,9,8,5,19,0,0,4,0,0,14,0,0.000000,2362559.0
393,True,False,0.0,0.0,350263,0,0,0,0,0,3,0.0,0.0,0,Ola,0.0,394,False,På lån til Hødd,2025-03-31T07:53:28.388758Z,50,350263.jpg,0.0,False,Visted,0.0,False,,u,15,7,0,0,0,4,0,0.0,0.0,Visted,,,,False,p350263,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,3094031.0
