,element,position,multiplier,is_captain,is_vice_captain,manager_id,event_id
3157,15,8,1,False,False,7925,1
3158,227,9,2,True,False,7925,1
3159,55,10,1,False,False,7925,1
3160,85,11,1,False,False,7925,1
3161,318,12,0,False,False,7925,1
3162,211,13,0,False,False,7925,1
3163,217,14,0,False,False,7925,1
3164,319,15,0,False,False,7925,1
3165,88,1,1,False,False,7925,2
3166,68,2,1,False,False,7925,2
3167,57,3,1,False,False,7925,2
3168,5,4,1,False,False,7925,2
3169,264,5,1,False,False,7925,2
3170,239,6,1,False,False,7925,2
3171,276,7,1,False,True,7925,2
3172,15,8,1,False,False,7925,2
3173,209,9,1,False,False,7925,2
3174,55,10,2,True,False,7925,2
3175,85,11,1,False,False,7925,2
3176,318,12,0,False,False,7925,2
3177,211,13,0,False,False,7925,2
3178,319,14,0,False,False,7925,2
3179,227,15,0,False,False,7925,2
3180,88,1,1,False,False,7925,3
3181,68,2,1,False,False,7925,3
3182,264,3,1,False,False,7925,3
3183,211,4,1,False,False,7925,3
3184,5,5,1,False,False,7925,3
3185,57,6,1,False,False,7925,3
3186,276,7,1,False,True,7925,3
3187,15,8,1,False,False,7925,3
3188,209,9,1,False,False,7925,3
3189,85,10,1,False,False,7925,3
3190,55,11,2,True,False,7925,3
3191,318,12,0,False,False,7925,3
3192,239,13,0,False,False,7925,3
3193,319,14,0,False,False,7925,3
3194,227,15,0,False,False,7925,3
3195,88,1,1,False,False,7925,4
3196,57,2,1,False,False,7925,4
3197,5,3,1,False,False,7925,4
3198,211,4,1,False,False,7925,4
3199,264,5,1,False,False,7925,4
3200,276,6,1,False,True,7925,4
3201,15,7,1,False,False,7925,4
3202,209,8,1,False,False,7925,4
3203,239,9,1,False,False,7925,4
3204,55,10,2,True,False,7925,4
3205,85,11,1,False,False,7925,4
3206,318,12,0,False,False,7925,4
3207,68,13,0,False,False,7925,4
3208,319,14,0,False,False,7925,4
3209,227,15,0,False,False,7925,4
3210,88,1,1,False,False,7925,5
3211,57,2,1,False,False,7925,5
3212,5,3,1,False,False,7925,5
3213,211,4,1,False,False,7925,5
3214,264,5,1,False,False,7925,5
3215,276,6,1,False,False,7925,5
3216,15,7,1,False,False,7925,5
3217,209,8,1,False,True,7925,5
3218,194,9,2,True,False,7925,5
3219,266,10,1,False,False,7925,5
3220,85,11,1,False,False,7925,5
3221,318,12,0,False,False,7925,5
3222,68,13,0,False,False,7925,5
3223,319,14,0,False,False,7925,5
3224,239,15,0,False,False,7925,5
3225,88,1,1,False,False,7925,6
3226,57,2,1,False,False,7925,6
3227,5,3,1,False,False,7925,6
3228,211,4,1,False,False,7925,6
3229,264,5,1,False,False,7925,6
3230,276,6,1,False,False,7925,6
3231,15,7,1,False,False,7925,6
3232,209,8,1,False,True,7925,6
3233,239,9,1,False,False,7925,6
3234,194,10,2,True,False,7925,6
3235,266,11,1,False,False,7925,6
3236,318,12,0,False,False,7925,6
3237,68,13,0,False,False,7925,6
3238,319,14,0,False,False,7925,6
3239,85,15,0,False,False,7925,6
3240,88,1,1,False,False,7925,7
3241,68,2,1,False,False,7925,7
3242,57,3,1,False,False,7925,7
3243,211,4,1,False,False,7925,7
3244,264,5,1,False,False,7925,7
3245,276,6,1,False,False,7925,7
3246,15,7,1,False,False,7925,7
3247,209,8,1,False,True,7925,7
3248,194,9,2,True,False,7925,7
3249,266,10,1,False,False,7925,7
3250,85,11,1,False,False,7925,7
3251,318,12,0,False,False,7925,7
3252,5,13,0,False,False,7925,7
3253,319,14,0,False,False,7925,7
3254,239,15,0,False,False,7925,7
3255,88,1,1,False,False,7925,8
3256,68,2,1,False,False,7925,8
3257,264,3,1,False,False,7925,8
3258,57,4,1,False,False,7925,8
3259,43,5,1,False,False,7925,8
3260,276,6,1,False,False,7925,8
3261,15,7,1,False,False,7925,8
3262,209,8,1,False,False,7925,8
3263,85,9,1,False,False,7925,8
3264,194,10,1,False,True,7925,8
3265,266,11,2,True,False,7925,8
3266,318,12,0,False,False,7925,8
3267,342,13,0,False,False,7925,8
3268,319,14,0,False,False,7925,8
3269,239,15,0,False,False,7925,8
3270,88,1,1,False,False,7925,9
3271,68,2,1,False,False,7925,9
3272,57,3,1,False,False,7925,9
3273,43,4,1,False,False,7925,9
3274,264,5,1,False,False,7925,9
3275,342,6,1,False,False,7925,9
3276,276,7,1,False,False,7925,9
3277,15,8,1,False,False,7925,9
3278,209,9,1,False,False,7925,9
3279,194,10,2,False,True,7925,9
3280,85,11,1,False,False,7925,9
3281,318,12,0,False,False,7925,9
3282,266,13,0,True,False,7925,9
3283,319,14,0,False,False,7925,9
3284,239,15,0,False,False,7925,9
3285,21,1,1,False,False,7925,10
3286,68,2,1,False,False,7925,10
3287,57,3,1,False,False,7925,10
3288,43,4,1,False,False,7925,10
3289,10,5,1,False,False,7925,10
3290,342,6,1,False,False,7925,10
3291,15,7,2,True,False,7925,10
3292,33,8,1,False,True,7925,10
3293,396,9,1,False,False,7925,10
3294,85,10,1,False,False,7925,10
3295,406,11,1,False,False,7925,10
3296,318,12,0,False,False,7925,10
3297,276,13,0,False,False,7925,10
3298,194,14,0,False,False,7925,10
3299,239,15,0,False,False,7925,10
3300,21,1,1,False,False,7925,11
3301,68,2,1,False,False,7925,11
3302,10,3,1,False,False,7925,11
3303,57,4,1,False,False,7925,11
3304,342,5,1,False,False,7925,11
3305,276,6,1,False,False,7925,11
3306,15,7,2,True,False,7925,11
3307,33,8,1,False,True,7925,11
3308,396,9,1,False,False,7925,11
3309,194,10,1,False,False,7925,11
3310,406,11,1,False,False,7925,11
3311,318,12,0,False,False,7925,11
3312,85,13,0,False,False,7925,11
3313,239,14,0,False,False,7925,11
3314,43,15,0,False,False,7925,11
3315,21,1,1,False,False,7925,12
3316,342,2,1,False,False,7925,12
3317,57,3,1,False,False,7925,12
3318,10,4,1,False,False,7925,12
3319,276,5,1,False,True,7925,12
3320,15,6,2,True,False,7925,12
3321,239,7,1,False,False,7925,12
3322,396,8,1,False,False,7925,12
3323,194,9,1,False,False,7925,12
3324,406,10,1,False,False,7925,12
3325,161,11,1,False,False,7925,12
3326,318,12,0,False,False,7925,12
3327,68,13,0,False,False,7925,12
3328,33,14,0,False,False,7925,12
3329,43,15,0,False,False,7925,12
3330,21,1,1,False,False,7925,13
3331,342,2,1,False,False,7925,13
3332,57,3,1,False,False,7925,13
3333,10,4,1,False,False,7925,13
3334,43,5,1,False,False,7925,13
3335,276,6,1,False,True,7925,13
3336,15,7,2,True,False,7925,13
3337,33,8,1,False,False,7925,13
3338,396,9,1,False,False,7925,13
3339,406,10,1,False,False,7925,13
3340,161,11,1,False,False,7925,13
3341,318,12,0,False,False,7925,13
3342,68,13,0,False,False,7925,13
3343,239,14,0,False,False,7925,13
3344,194,15,0,False,False,7925,13
3345,21,1,1,False,False,7925,14
3346,342,2,1,False,False,7925,14
3347,57,3,1,False,False,7925,14
3348,10,4,1,False,False,7925,14
3349,43,5,1,False,False,7925,14
3350,276,6,1,False,True,7925,14
3351,15,7,2,True,False,7925,14
3352,239,8,1,False,False,7925,14
3353,194,9,1,False,False,7925,14
3354,406,10,1,False,False,7925,14
3355,161,11,1,False,False,7925,14
3356,318,12,0,False,False,7925,14
3357,68,13,0,False,False,7925,14
3358,33,14,0,False,False,7925,14
3359,396,15,0,False,False,7925,14
3360,21,1,1,False,False,7925,15
3361,68,2,1,False,False,7925,15
3362,57,3,1,False,False,7925,15
3363,10,4,1,False,False,7925,15
3364,342,5,1,False,False,7925,15
3365,43,6,1,False,False,7925,15
3366,239,7,1,False,False,7925,15
3367,396,8,1,False,False,7925,15
3368,194,9,1,False,False,7925,15
3369,406,10,1,False,False,7925,15
3370,161,11,1,False,False,7925,15
3371,318,12,0,False,False,7925,15
3372,276,13,0,False,True,7925,15
3373,33,14,0,False,False,7925,15
3374,15,15,0,True,False,7925,15
3375,21,1,1,False,False,7925,16
3376,342,2,1,False,False,7925,16
3377,43,3,1,False,False,7925,16
3378,10,4,1,False,False,7925,16
3379,276,5,2,False,True,7925,16
3380,33,6,1,False,False,7925,16
3381,239,7,1,False,False,7925,16
3382,396,8,1,False,False,7925,16
3383,194,9,1,False,False,7925,16
3384,406,10,1,False,False,7925,16
3385,161,11,1,False,False,7925,16
3386,318,12,0,False,False,7925,16
3387,68,13,0,False,False,7925,16
3388,15,14,0,True,False,7925,16
3389,57,15,0,False,False,7925,16
3390,21,1,1,False,False,7925,17
3391,68,2,1,False,False,7925,17
3392,342,3,1,False,False,7925,17
3393,10,4,1,False,False,7925,17
3394,43,5,1,False,False,7925,17
3395,276,6,2,False,True,7925,17
3396,33,7,1,False,False,7925,17
3397,396,8,1,False,False,7925,17
3398,194,9,1,False,False,7925,17
3399,406,10,1,False,False,7925,17
3400,161,11,1,False,False,7925,17
3401,318,12,0,False,False,7925,17
3402,57,13,0,False,False,7925,17
3403,15,14,0,True,False,7925,17
3404,239,15,0,False,False,7925,17
3405,21,1,1,False,False,7925,18
3406,342,2,1,False,False,7925,18
3407,43,3,1,False,False,7925,18
3408,10,4,1,False,False,7925,18
3409,276,5,2,False,True,7925,18
3410,33,6,1,False,False,7925,18
3411,239,7,1,False,False,7925,18
3412,396,8,1,False,False,7925,18
3413,194,9,1,False,False,7925,18
3414,406,10,1,False,False,7925,18
3415,161,11,1,False,False,7925,18
3416,318,12,0,False,False,7925,18
3417,68,13,0,False,False,7925,18
3418,15,14,0,True,False,7925,18
3419,57,15,0,False,False,7925,18
3420,21,1,1,False,False,7925,19
3421,68,2,1,False,False,7925,19
3422,342,3,1,False,False,7925,19
3423,43,4,1,False,False,7925,19
3424,276,5,2,False,True,7925,19
3425,33,6,1,False,False,7925,19
3426,239,7,1,False,False,7925,19
3427,396,8,1,False,False,7925,19
3428,194,9,1,False,False,7925,19
3429,406,10,1,False,False,7925,19
3430,161,11,1,False,False,7925,19
3431,318,12,0,False,False,7925,19
3432,57,13,0,False,False,7925,19
3433,15,14,0,True,False,7925,19
3434,10,15,0,False,False,7925,19
3435,21,1,1,False,False,7925,20
3436,361,2,1,False,False,7925,20
3437,43,3,1,False,False,7925,20
3438,10,4,1,False,False,7925,20
3439,342,5,1,False,False,7925,20
3440,276,6,2,True,False,7925,20
3441,209,7,1,False,True,7925,20
3442,17,8,1,False,False,7925,20
3443,396,9,1,False,False,7925,20
3444,194,10,1,False,False,7925,20
3445,266,11,1,False,False,7925,20
3446,103,12,0,False,False,7925,20
3447,239,13,0,False,False,7925,20
3448,133,14,0,False,False,7925,20
3449,68,15,0,False,False,7925,20
3450,21,1,1,False,False,7925,21
3451,361,2,1,False,False,7925,21
3452,342,3,1,False,False,7925,21
3453,10,4,1,False,False,7925,21
3454,68,5,1,False,False,7925,21
3455,209,6,2,False,True,7925,21
3456,17,7,1,False,False,7925,21
3457,396,8,1,False,False,7925,21
3458,133,9,1,False,False,7925,21
3459,194,10,1,False,False,7925,21
3460,266,11,1,False,False,7925,21
3461,103,12,0,False,False,7925,21
3462,43,13,0,False,False,7925,21
3463,276,14,0,True,False,7925,21
3464,239,15,0,False,False,7925,21
3465,21,1,1,False,False,7925,22
3466,43,2,1,False,False,7925,22
3467,10,3,1,False,False,7925,22
3468,361,4,1,False,False,7925,22
3469,276,5,1,False,False,7925,22
3470,50,6,1,False,False,7925,22
3471,396,7,1,False,False,7925,22
3472,17,8,1,False,False,7925,22
3473,133,9,2,True,False,7925,22
3474,194,10,1,False,False,7925,22
3475,266,11,1,False,True,7925,22
3476,103,12,0,False,False,7925,22
3477,68,13,0,False,False,7925,22
3478,33,14,0,False,False,7925,22
3479,342,15,0,False,False,7925,22
3480,21,1,1,False,False,7925,23
3481,361,2,1,False,False,7925,23
3482,43,3,1,False,False,7925,23
3483,10,4,1,False,False,7925,23
3484,276,5,1,False,False,7925,23
3485,50,6,1,False,False,7925,23
3486,17,7,1,False,False,7925,23
3487,33,8,1,False,False,7925,23
3488,194,9,1,False,False,7925,23
3489,266,10,1,False,True,7925,23
3490,133,11,2,True,False,7925,23
3491,103,12,0,False,False,7925,23
3492,68,13,0,False,False,7925,23
3493,396,14,0,False,False,7925,23
3494,342,15,0,False,False,7925,23
3495,21,1,1,False,False,7925,24
3496,361,2,1,False,False,7925,24
3497,43,3,1,False,False,7925,24
3498,10,4,1,False,False,7925,24
3499,68,5,1,False,False,7925,24
3500,276,6,1,False,False,7925,24
3501,50,7,1,False,False,7925,24
3502,396,8,1,False,False,7925,24
3503,33,9,1,False,False,7925,24
3504,194,10,1,False,False,7925,24
3505,133,11,2,True,False,7925,24
3506,103,12,0,False,False,7925,24
3507,17,13,0,False,False,7925,24
3508,266,14,0,False,True,7925,24
3509,342,15,0,False,False,7925,24
3510,21,1,1,False,False,7925,25
3511,43,2,1,False,False,7925,25
3512,10,3,1,False,False,7925,25
3513,361,4,1,False,False,7925,25
3514,276,5,1,False,False,7925,25
3515,50,6,1,False,False,7925,25
3516,396,7,1,False,False,7925,25
3517,17,8,1,False,False,7925,25
3518,133,9,2,True,False,7925,25
3519,194,10,1,False,False,7925,25
3520,266,11,1,False,True,7925,25
3521,103,12,0,False,False,7925,25
3522,68,13,0,False,False,7925,25
3523,33,14,0,False,False,7925,25
3524,342,15,0,False,False,7925,25
3525,21,1,1,False,False,7925,26
3526,43,2,1,False,False,7925,26
3527,10,3,1,False,False,7925,26
3528,361,4,1,False,False,7925,26
3529,276,5,1,False,False,7925,26
3530,50,6,1,False,False,7925,26
3531,396,7,1,False,False,7925,26
3532,17,8,1,False,False,7925,26
3533,133,9,2,True,False,7925,26
3534,194,10,1,False,False,7925,26
3535,266,11,1,False,True,7925,26
3536,103,12,0,False,False,7925,26
3537,68,13,0,False,False,7925,26
3538,33,14,0,False,False,7925,26
3539,342,15,0,False,False,7925,26
3540,21,1,1,False,False,7925,27
3541,361,2,1,False,False,7925,27
3542,43,3,1,False,False,7925,27
3543,342,4,1,False,False,7925,27
3544,276,5,1,False,False,7925,27
3545,50,6,1,False,False,7925,27
3546,17,7,1,False,False,7925,27
3547,396,8,1,False,False,7925,27
3548,194,9,1,False,False,7925,27
3549,266,10,1,False,True,7925,27
3550,133,11,2,True,False,7925,27
3551,103,12,0,False,False,7925,27
3552,68,13,0,False,False,7925,27
3553,33,14,0,False,False,7925,27
3554,10,15,0,False,False,7925,27
3555,21,1,1,False,False,7925,28
3556,342,2,1,False,False,7925,28
3557,43,3,1,False,False,7925,28
3558,10,4,1,False,False,7925,28
3559,276,5,1,False,False,7925,28
3560,50,6,1,False,False,7925,28
3561,17,7,1,False,False,7925,28
3562,396,8,1,False,False,7925,28
3563,194,9,1,False,False,7925,28
3564,266,10,1,False,True,7925,28
3565,133,11,2,True,False,7925,28
3566,103,12,0,False,False,7925,28
3567,68,13,0,False,False,7925,28
3568,33,14,0,False,False,7925,28
3569,361,15,0,False,False,7925,28
3570,21,1,1,False,False,7925,29
3571,43,2,1,False,False,7925,29
3572,10,3,1,False,False,7925,29
3573,361,4,1,False,False,7925,29
3574,276,5,1,False,False,7925,29
3575,50,6,1,False,False,7925,29
3576,396,7,1,False,False,7925,29
3577,17,8,1,False,False,7925,29
3578,133,9,2,True,False,7925,29
3579,194,10,1,False,False,7925,29
3580,266,11,1,False,True,7925,29
3581,103,12,0,False,False,7925,29
3582,68,13,0,False,False,7925,29
3583,33,14,0,False,False,7925,29
3584,342,15,0,False,False,7925,29
3585,21,1,1,False,False,7925,30
3586,43,2,1,False,False,7925,30
3587,10,3,1,False,False,7925,30
3588,361,4,1,False,False,7925,30
3589,276,5,1,False,False,7925,30
3590,50,6,1,False,False,7925,30
3591,396,7,1,False,False,7925,30
3592,17,8,1,False,False,7925,30
3593,133,9,2,True,False,7925,30
3594,194,10,1,False,False,7925,30
3595,266,11,1,False,True,7925,30
3596,103,12,0,False,False,7925,30
3597,68,13,0,False,False,7925,30
3598,33,14,0,False,False,7925,30
3599,342,15,0,False,False,7925,30
